Id,DatasetID,IndividualID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,Habitat,LabField,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,LocationText,LocationType,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,Notes
93028,558,PHX420,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.92,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93030,558,PHX421,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,3.02,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93032,558,PHX422,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.86,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93035,558,PHX423,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,3.04,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93037,558,PHX424,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.87,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93039,558,PHX425,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.71,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93041,558,PHX426,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.95,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93043,558,PHX427,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.94,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93045,558,PHX428,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.88,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93047,558,PHX429,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.89,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93050,558,PHX430,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.94,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93052,558,PHX431,longevity,individual-level duration of life stage,9.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.83,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93054,558,PHX432,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.87,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93056,558,PHX433,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,0.0,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,wing length was not measured for this individual: zero assigned 
93058,558,PHX434,longevity,individual-level duration of life stage,9.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,3.06,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93061,558,PHX435,longevity,individual-level duration of life stage,10.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,3.09,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93063,558,PHX436,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.03,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93065,558,PHX437,longevity,individual-level duration of life stage,10.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,3.14,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93067,558,PHX438,longevity,individual-level duration of life stage,1.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.41,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93069,558,PHX439,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.28,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93072,558,PHX440,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.45,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93074,558,PHX441,longevity,individual-level duration of life stage,1.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.38,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93076,558,PHX442,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.25,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93078,558,PHX443,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.07,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93080,558,PHX444,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.35,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93083,558,PHX445,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.27,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93085,558,PHX446,longevity,individual-level duration of life stage,1.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.29,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93087,558,PHX447,longevity,individual-level duration of life stage,13.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,3.07,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93089,558,PHX448,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.56,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93091,558,PHX449,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.64,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93094,558,PHX450,longevity,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,3.03,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93096,558,PHX451,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.65,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93098,558,PHX452,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.52,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93100,558,PHX453,longevity,individual-level duration of life stage,12.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,3.12,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93102,558,PHX454,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.63,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93105,558,PHX455,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.92,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93107,558,PHX456,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.98,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93109,558,PHX457,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.56,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93111,558,PHX458,longevity,individual-level duration of life stage,1.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.59,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93114,558,PHX459,longevity,individual-level duration of life stage,14.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,3.15,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93116,558,PHX460,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.48,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93118,558,PHX461,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.68,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93120,558,PHX462,longevity,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,3.0,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93123,558,PHX463,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.59,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93125,558,PHX464,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.53,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
